,Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Chapter Name,Movie ID,Movie Chapter,Tokens_Gensim,Tokens,pos_tags,chunks,all_entities_spacy_dial,wordcount,spell_count,SentimentScore,CompScore,PosScore,NegScore,NeuScore,PosFlag,NegFlag,NeuFlag,chara
6380,6381,199,9,1,No.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,7,16,['no'],[],[],(S ),[],0,[],"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",-0.296,0.0,1.0,0.0,0,1,0,[]
6381,6382,199,9,3,Lumos.,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,7,16,['lumos'],['lumos'],"[('lumos', 'NN')]",(S lumos/NN),"[('Lumos', 'PERSON')]",1,['lumos'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6382,6383,199,9,3,"Ignotus... Hey, Har --",hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,7,16,"['ignotus', 'hey', 'har']","['ignotus', 'hey', 'har']","[('ignotus', 'NN'), ('hey', 'NN'), ('har', 'NN')]",(S ignotus/NN hey/NN har/NN),[],3,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6383,6384,199,9,1,"Happy Christmas, Hermione.",harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,7,16,"['happy', 'christmas', 'hermione']","['happy', 'christmas', 'hermione']","[('happy', 'JJ'), ('christmas', 'NN'), ('hermione', 'NN')]",(S happy/JJ christmas/NN hermione/NN),"[('Christmas', 'DATE'), ('Hermione', 'GPE')]",3,[],"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",0.5719,0.649,0.0,0.351,1,0,0,['hermione granger']
6384,6385,199,9,3,"Happy Christmas, Harry.",hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,7,16,"['happy', 'christmas', 'harry']","['happy', 'christmas', 'harry']","[('happy', 'JJ'), ('christmas', 'NN'), ('harry', 'NN')]",(S happy/JJ christmas/NN harry/NN),"[('Christmas', 'DATE'), ('Harry', 'PERSON')]",3,[],"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",0.5719,0.649,0.0,0.351,1,0,0,['harry potter']
6385,6386,199,9,3,Harry...,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,7,16,['harry'],['harry'],"[('harry', 'NN')]",(S harry/NN),"[('Harry', 'PERSON')]",1,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,['harry potter']
6386,6387,199,9,1,Yeah.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,7,16,['yeah'],['yeah'],"[('yeah', 'NN')]",(S yeah/NN),[],1,[],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,1.0,0.0,0.0,1,0,0,[]
6387,6388,199,9,3,Someone's watching us.  By the gate.,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,7,16,"['someone', 'watching', 'us', 'by', 'the', 'gate']","['someone', 'watching', 'us', 'gate']","[('someone', 'NN'), ('watching', 'VBG'), ('us', 'PRP'), ('gate', 'VB')]",(S someone/NN watching/VBG us/PRP gate/VB),[],4,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6388,6389,199,9,1,C'mon.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,7,16,['mon'],"['c', 'mon']","[('c', 'NNS'), ('mon', 'NN')]",(S c/NNS mon/NN),[],2,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6389,6390,199,9,3,I don't think this is a good idea.,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,7,16,"['don', 'think', 'this', 'is', 'good', 'idea']","['think', 'good', 'idea']","[('think', 'VB'), ('good', 'JJ'), ('idea', 'NN')]",(S think/VB good/JJ idea/NN),[],3,[],"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,0.367,0.0,0.633,1,0,0,[]
6390,6391,199,9,1,We look like ordinary Muggles.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,7,16,"['we', 'look', 'like', 'ordinary', 'muggles']","['look', 'like', 'ordinary', 'muggles']","[('look', 'NN'), ('like', 'IN'), ('ordinary', 'JJ'), ('muggles', 'NNS')]",(S look/NN like/IN ordinary/JJ muggles/NNS),[],4,[],"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612,0.385,0.0,0.615,1,0,0,[]
6391,6392,199,9,3,Muggles who've just been laying flowers on your parents' grave.,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,7,16,"['muggles', 'who', 've', 'just', 'been', 'laying', 'flowers', 'on', 'your', 'parents', 'grave']","['muggles', 'laying', 'flowers', 'parents', 'grave']","[('muggles', 'NNS'), ('laying', 'VBG'), ('flowers', 'NNS'), ('parents', 'NNS'), ('grave', 'VBP')]",(S muggles/NNS laying/VBG flowers/NNS parents/NNS grave/VBP),[],5,[],"{'neg': 0.224, 'neu': 0.776, 'pos': 0.0, 'compound': -0.3818}",-0.3818,0.0,0.224,0.776,0,1,0,[]
6392,6393,199,9,1,Relax.  This is right.  I know it.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,7,16,"['relax', 'this', 'is', 'right', 'know', 'it']","['relax', 'right', 'know']","[('relax', 'VB'), ('right', 'RB'), ('know', 'VB')]",(S relax/VB right/RB know/VB),[],3,[],"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,0.367,0.0,0.633,1,0,0,[]
6393,6394,199,9,3,Omigod.  Harry...,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Godric's Hollow,7,16,"['omigod', 'harry']","['omigod', 'harry']","[('omigod', 'NN'), ('harry', 'NN')]",(S omigod/NN harry/NN),"[('Omigod', 'ORG'), ('Harry', 'PERSON')]",2,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,['harry potter']
6394,6395,199,9,1,"This is where they died, Hermione. This is where he murdered them.",harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Godric's Hollow,7,16,"['this', 'is', 'where', 'they', 'died', 'hermione', 'this', 'is', 'where', 'he', 'murdered', 'them']","['died', 'hermione', 'murdered']","[('died', 'VBD'), ('hermione', 'NN'), ('murdered', 'VBD')]",(S died/VBD hermione/NN murdered/VBD),"[('Hermione', 'GPE')]",3,[],"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.8402}",-0.8402,0.0,0.444,0.556,0,1,0,['hermione granger']
6395,6396,200,9,1,"You're Bathilda, aren't you?",harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['you', 're', 'bathilda', 'aren', 'you']",['bathilda'],"[('bathilda', 'NN')]",(S bathilda/NN),"[('Bathilda', 'ORG')]",1,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,['bathilda bagshot']
6396,6397,200,9,3,"Harry, I'm not sure about this.",hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,"['harry', 'not', 'sure', 'about', 'this']","['harry', 'sure']","[('harry', 'NN'), ('sure', 'NN')]",(S harry/NN sure/NN),"[('Harry', 'PERSON')]",2,[],"{'neg': 0.282, 'neu': 0.718, 'pos': 0.0, 'compound': -0.2411}",-0.2411,0.0,0.282,0.718,0,1,0,['harry potter']
6397,6398,200,9,1,"Hermione, she knew Dumbledore. She might have the sword. Besides, she's barely knee-high to a house-elf.  I think we can overpower her if it turns ugly.",harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['hermione', 'she', 'knew', 'dumbledore', 'she', 'might', 'have', 'the', 'sword', 'besides', 'she', 'barely', 'knee', 'high', 'to', 'house', 'elf', 'think', 'we', 'can', 'overpower', 'her', 'if', 'it', 'turns', 'ugly']","['hermione', 'knew', 'dumbledore', 'might', 'sword', 'besides', 'barely', 'knee', 'high', 'house', 'elf', 'think', 'overpower', 'turns', 'ugly']","[('hermione', 'NN'), ('knew', 'VBD'), ('dumbledore', 'NN'), ('might', 'MD'), ('sword', 'VB'), ('besides', 'IN'), ('barely', 'RB'), ('knee', 'JJ'), ('high', 'JJ'), ('house', 'NN'), ('elf', 'PRP'), ('think', 'VBP'), ('overpower', 'JJR'), ('turns', 'NNS'), ('ugly', 'RB')]","(S
  hermione/NN
  knew/VBD
  dumbledore/NN
  might/MD
  sword/VB
  besides/IN
  barely/RB
  knee/JJ
  high/JJ
  house/NN
  elf/PRP
  think/VBP
  overpower/JJR
  turns/NNS
  ugly/RB)","[('Dumbledore', 'PRODUCT')]",15,[],"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.5106}",-0.5106,0.0,0.125,0.875,0,1,0,"['hermione granger', 'albus dumbledore', 'aberforth dumbledore']"
6398,6399,200,9,3,There's something odd about her. And what's that smell?,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,"['there', 'something', 'odd', 'about', 'her', 'and', 'what', 'that', 'smell']","['something', 'odd', 'smell']","[('something', 'NN'), ('odd', 'NNS'), ('smell', 'VBP')]",(S something/NN odd/NNS smell/VBP),[],3,[],"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.3182}",-0.3182,0.0,0.223,0.777,0,1,0,[]
6399,6400,200,9,1,"She's gaga, remember?",harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['she', 'gaga', 'remember']","['gaga', 'remember']","[('gaga', 'NNS'), ('remember', 'VB')]",(S gaga/NNS remember/VB),[],2,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6400,6401,200,9,1,Here.  Let me do that.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['here', 'let', 'me', 'do', 'that']",['let'],"[('let', 'VB')]",(S let/VB),[],1,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6401,6402,200,9,3,"You have a lovely house, Miss Bagshot.",hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,"['you', 'have', 'lovely', 'house', 'miss', 'bagshot']","['lovely', 'house', 'miss', 'bagshot']","[('lovely', 'RB'), ('house', 'NN'), ('miss', 'JJ'), ('bagshot', 'NN')]",(S lovely/RB house/NN miss/JJ bagshot/NN),[],4,[],"{'neg': 0.17, 'neu': 0.426, 'pos': 0.404, 'compound': 0.4939}",0.4939,0.404,0.17,0.426,1,0,0,['bathilda bagshot']
6402,6403,200,9,1,Miss Bagshot?  Who is this man?,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['miss', 'bagshot', 'who', 'is', 'this', 'man']","['miss', 'bagshot', 'man']","[('miss', 'NN'), ('bagshot', 'NN'), ('man', 'NN')]",(S miss/NN bagshot/NN man/NN),"[('Bagshot', 'PERSON')]",3,[],"{'neg': 0.282, 'neu': 0.718, 'pos': 0.0, 'compound': -0.2406}",-0.2406,0.0,0.282,0.718,0,1,0,"['bathilda bagshot', 'man', 'old man', 'man in a painting']"
6403,6404,200,9,1,His name.  Can you tell me his name?,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['his', 'name', 'can', 'you', 'tell', 'me', 'his', 'name']","['name', 'tell', 'name']","[('name', 'NN'), ('tell', 'NN'), ('name', 'NN')]",(S name/NN tell/NN name/NN),[],3,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6404,6405,200,9,1,"This is him, Hermione.  The one I saw in Gregorovitch's wandshop. The thief.  Miss Bagshot, who is he?",harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['this', 'is', 'him', 'hermione', 'the', 'one', 'saw', 'in', 'gregorovitch', 'wandshop', 'the', 'thief', 'miss', 'bagshot', 'who', 'is', 'he']","['hermione', 'one', 'saw', 'gregorovitch', 'wandshop', 'thief', 'miss', 'bagshot']","[('hermione', 'NN'), ('one', 'CD'), ('saw', 'NN'), ('gregorovitch', 'NN'), ('wandshop', 'NN'), ('thief', 'NN'), ('miss', 'NN'), ('bagshot', 'NN')]","(S
  hermione/NN
  one/CD
  saw/NN
  gregorovitch/NN
  wandshop/NN
  thief/NN
  miss/NN
  bagshot/NN)","[('Gregorovitch', 'ORG'), ('Miss Bagshot', 'PERSON')]",8,[],"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.6124}",-0.6124,0.0,0.25,0.75,0,1,0,"['hermione granger', 'bathilda bagshot', 'mykew gregorovitch']"
6405,6406,200,9,1,She wants us to go upstairs.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['she', 'wants', 'us', 'to', 'go', 'upstairs']","['wants', 'us', 'go', 'upstairs']","[('wants', 'VBZ'), ('us', 'PRP'), ('go', 'VB'), ('upstairs', 'JJ')]",(S wants/VBZ us/PRP go/VB upstairs/JJ),[],4,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6406,6407,200,9,3,All right...,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,"['all', 'right']",['right'],"[('right', 'NN')]",(S right/NN),[],1,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6407,6408,200,9,1,She wants me to go.  Alone.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['she', 'wants', 'me', 'to', 'go', 'alone']","['wants', 'go', 'alone']","[('wants', 'VBZ'), ('go', 'VB'), ('alone', 'RB')]",(S wants/VBZ go/VB alone/RB),[],3,[],"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.25}",-0.25,0.0,0.286,0.714,0,1,0,[]
6408,6409,200,9,3,Why?,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,['why'],[],[],(S ),[],0,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6409,6410,200,9,1,It's all right.  You stay here.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['it', 'all', 'right', 'you', 'stay', 'here']","['right', 'stay']","[('right', 'RB'), ('stay', 'NN')]",(S right/RB stay/NN),[],2,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6410,6411,200,9,3,Harry...,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,['harry'],['harry'],"[('harry', 'NN')]",(S harry/NN),"[('Harry', 'PERSON')]",1,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,['harry potter']
6411,6412,200,9,1,Lumos.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,['lumos'],['lumos'],"[('lumos', 'NN')]",(S lumos/NN),"[('Lumos', 'PERSON')]",1,['lumos'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6412,6413,200,9,104,You are Potter?,bathilda bagshot,Human,Female,,,,,Bathilda's Secret,7,17,"['you', 'are', 'potter']",['potter'],"[('potter', 'NN')]",(S potter/NN),"[('Potter', 'PERSON')]",1,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,"['harry potter', 'james potter', 'lily potter', 'albus potter']"
6413,6414,200,9,1,Yes.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,['yes'],['yes'],"[('yes', 'NNS')]",(S yes/NNS),[],1,[],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,1.0,0.0,0.0,1,0,0,[]
6414,6415,200,9,104,I have something for you...,bathilda bagshot,Human,Female,,,,,Bathilda's Secret,7,17,"['have', 'something', 'for', 'you']",['something'],"[('something', 'NN')]",(S something/NN),[],1,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6415,6416,200,9,3,Harry!,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,['harry'],['harry'],"[('harry', 'NN')]",(S harry/NN),"[('Harry', 'PERSON')]",1,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,['harry potter']
6416,6417,200,9,3,Confringo!,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,['confringo'],['confringo'],"[('confringo', 'NN')]",(S confringo/NN),"[('Confringo', 'ORG')]",1,['confringo'],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6417,6418,200,68,3,"Harry... Harry, can you hear me...?",hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,"['harry', 'harry', 'can', 'you', 'hear', 'me']","['harry', 'harry', 'hear']","[('harry', 'NN'), ('harry', 'NN'), ('hear', 'VBP')]",(S harry/NN harry/NN hear/VBP),"[('Harry', 'PERSON'), ('Harry', 'PERSON')]",3,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,['harry potter']
6418,6419,200,68,1,Yes.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,['yes'],['yes'],"[('yes', 'NNS')]",(S yes/NNS),[],1,[],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,1.0,0.0,0.0,1,0,0,[]
6419,6420,200,68,3,Good.  That's good...,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,"['good', 'that', 'good']","['good', 'good']","[('good', 'JJ'), ('good', 'NN')]",(S good/JJ good/NN),[],2,[],"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0.592,0.0,0.408,1,0,0,[]
6420,6421,200,68,1,We got away.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['we', 'got', 'away']","['got', 'away']","[('got', 'VBD'), ('away', 'RB')]",(S got/VBD away/RB),[],2,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6421,6422,200,68,3,Yes.,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,['yes'],['yes'],"[('yes', 'NNS')]",(S yes/NNS),[],1,[],"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4019}",0.4019,1.0,0.0,0.0,1,0,0,[]
6422,6423,200,68,1,Are you alright?,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['are', 'you', 'alright']",['alright'],"[('alright', 'NN')]",(S alright/NN),[],1,[],"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.25}",0.25,0.5,0.0,0.5,1,0,0,[]
6423,6424,200,68,3,I'm fine.  But you've been sick. Rest... Rest a bit more...,hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,"['fine', 'but', 'you', 've', 'been', 'sick', 'rest', 'rest', 'bit', 'more']","['fine', 'sick', 'rest', 'rest', 'bit']","[('fine', 'JJ'), ('sick', 'JJ'), ('rest', 'NN'), ('rest', 'NN'), ('bit', 'NN')]",(S fine/JJ sick/JJ rest/NN rest/NN bit/NN),[],5,[],"{'neg': 0.321, 'neu': 0.578, 'pos': 0.101, 'compound': -0.6187}",-0.6187,0.101,0.321,0.578,0,1,0,[]
6424,6425,200,68,1,You've outdone yourself this time.,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['you', 've', 'outdone', 'yourself', 'this', 'time']","['outdone', 'time']","[('outdone', 'NN'), ('time', 'NN')]",(S outdone/NN time/NN),[],2,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6425,6426,200,68,3,"The Forest of Dean.  I came here once with my mum and dad, years ago.  It's just how I remember it. The trees.  The river.  It's like nothing's changed.  Not true, of course.  Everything's changed.  If I brought my parents here, they wouldn't recognize any of it.  Not the trees.  Not the river.  Not... me.",hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,"['the', 'forest', 'of', 'dean', 'came', 'here', 'once', 'with', 'my', 'mum', 'and', 'dad', 'years', 'ago', 'it', 'just', 'how', 'remember', 'it', 'the', 'trees', 'the', 'river', 'it', 'like', 'nothing', 'changed', 'not', 'true', 'of', 'course', 'everything', 'changed', 'if', 'brought', 'my', 'parents', 'here', 'they', 'wouldn', 'recognize', 'any', 'of', 'it', 'not', 'the', 'trees', 'not', 'the', 'river', 'not', 'me']","['forest', 'dean', 'came', 'mum', 'dad', 'years', 'ago', 'remember', 'trees', 'river', 'like', 'nothing', 'changed', 'true', 'course', 'everything', 'changed', 'brought', 'parents', 'recognize', 'trees', 'river']","[('forest', 'JJS'), ('dean', 'NN'), ('came', 'VBD'), ('mum', 'JJ'), ('dad', 'CD'), ('years', 'NNS'), ('ago', 'IN'), ('remember', 'NN'), ('trees', 'NNS'), ('river', 'VBP'), ('like', 'IN'), ('nothing', 'NN'), ('changed', 'VBN'), ('true', 'JJ'), ('course', 'NN'), ('everything', 'NN'), ('changed', 'VBD'), ('brought', 'JJ'), ('parents', 'NNS'), ('recognize', 'VBP'), ('trees', 'NNS'), ('river', 'VB')]","(S
  forest/JJS
  dean/NN
  came/VBD
  mum/JJ
  dad/CD
  years/NNS
  ago/IN
  remember/NN
  trees/NNS
  river/VBP
  like/IN
  nothing/NN
  changed/VBN
  true/JJ
  course/NN
  everything/NN
  changed/VBD
  brought/JJ
  parents/NNS
  recognize/VBP
  trees/NNS
  river/VB)","[('years ago', 'DATE'), (""Everything's"", 'ORG')]",22,[],"{'neg': 0.043, 'neu': 0.912, 'pos': 0.046, 'compound': 0.0433}",0.0433,0.046,0.043,0.912,0,0,1,['dean thomas']
6426,6427,200,68,1,Where are they?,harry potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,Bathilda's Secret,7,17,"['where', 'are', 'they']",[],[],(S ),[],0,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,[]
6427,6428,200,68,3,"Wendell and Monica Wilkens now reside happily in Sydney, Australia.  They have two dogs, run a small sweet shop, but floss daily.  No children.",hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,"['wendell', 'and', 'monica', 'wilkens', 'now', 'reside', 'happily', 'in', 'sydney', 'australia', 'they', 'have', 'two', 'dogs', 'run', 'small', 'sweet', 'shop', 'but', 'floss', 'daily', 'no', 'children']","['wendell', 'monica', 'wilkens', 'reside', 'happily', 'sydney', 'australia', 'two', 'dogs', 'run', 'small', 'sweet', 'shop', 'floss', 'daily', 'children']","[('wendell', 'NN'), ('monica', 'NN'), ('wilkens', 'VBZ'), ('reside', 'JJ'), ('happily', 'RB'), ('sydney', 'VBP'), ('australia', 'JJ'), ('two', 'CD'), ('dogs', 'NNS'), ('run', 'VBP'), ('small', 'JJ'), ('sweet', 'NN'), ('shop', 'NN'), ('floss', 'IN'), ('daily', 'JJ'), ('children', 'NNS')]","(S
  wendell/NN
  monica/NN
  wilkens/VBZ
  reside/JJ
  happily/RB
  sydney/VBP
  australia/JJ
  two/CD
  dogs/NNS
  run/VBP
  small/JJ
  sweet/NN
  shop/NN
  floss/IN
  daily/JJ
  children/NNS)","[('Wendell', 'GPE'), ('Monica Wilkens', 'PERSON'), ('Sydney', 'GPE'), ('Australia', 'GPE'), ('two', 'CARDINAL'), ('daily', 'DATE')]",16,[],"{'neg': 0.103, 'neu': 0.738, 'pos': 0.159, 'compound': 0.128}",0.128,0.159,0.103,0.738,1,0,0,[]
6428,6429,200,68,3,"Maybe we should just stay here, Harry.  Grow old.",hermione granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,Bathilda's Secret,7,17,"['maybe', 'we', 'should', 'just', 'stay', 'here', 'harry', 'grow', 'old']","['maybe', 'stay', 'harry', 'grow', 'old']","[('maybe', 'RB'), ('stay', 'NN'), ('harry', 'JJ'), ('grow', 'NN'), ('old', 'JJ')]",(S maybe/RB stay/NN harry/JJ grow/NN old/JJ),"[('Harry', 'PERSON')]",5,[],"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,0,0,1,"['harry potter', 'old man']"
